L,N,dx,b,sample,delta,pin_height,area,radius,wrap
24.0,96,0.25,1.2,112,0.25,1.45,24.875,6.269968101992227,0.0
24.0,96,0.25,1.2,113,0.25,1.45,5.625,3.952847075210474,0.0
24.0,96,0.25,1.2,114,0.25,1.45,2.0625,1.5811388300841898,0.0
24.0,96,0.25,1.2,115,0.25,1.45,5.5625,3.010398644698074,0.0
24.0,96,0.25,1.2,116,0.25,1.45,0.625,0.5590169943749475,0.0
24.0,96,0.25,1.2,117,0.25,1.45,3.4375,2.2638462845343543,0.0
24.0,96,0.25,1.2,118,0.25,1.45,15.125,7.198090024443984,0.0
24.0,96,0.25,1.2,119,0.25,1.45,6.5,5.303300858899107,0.0
24.0,96,0.25,1.2,120,0.25,1.45,8.8125,3.553167600887974,0.0
24.0,96,0.25,1.2,121,0.25,1.45,5.3125,3.2596012026013246,0.0
24.0,96,0.25,1.2,122,0.25,1.45,1.875,1.8027756377319946,0.0
24.0,96,0.25,1.2,123,0.25,1.45,26.9375,6.96419413859206,0.0
24.0,96,0.25,1.2,124,0.25,1.45,3.875,2.3048861143232218,0.0
24.0,96,0.25,1.2,125,0.25,1.45,1.4375,1.25,0.0
24.0,96,0.25,1.2,126,0.25,1.45,11.3125,5.926634795564849,0.0
24.0,96,0.25,1.2,127,0.25,1.45,5.5625,2.9261749776799064,0.0
24.0,96,0.25,1.2,128,0.25,1.45,0.875,0.9013878188659973,0.0
24.0,96,0.25,1.2,129,0.25,1.45,5.75,3.020761493398643,0.0
24.0,96,0.25,1.2,130,0.25,1.45,2.9375,1.6770509831248424,0.0
24.0,96,0.25,1.2,131,0.25,1.45,0.8125,0.5590169943749475,0.0
24.0,96,0.25,1.2,132,0.25,1.45,7.125,3.400367627183861,0.0
24.0,96,0.25,1.2,133,0.25,1.45,3.1875,2.1505813167606567,0.0
24.0,96,0.25,1.2,134,0.25,1.45,7.375,3.758324094593227,0.0
24.0,96,0.25,1.2,135,0.25,1.45,0.8125,0.7905694150420949,0.0
24.0,96,0.25,1.2,136,0.25,1.45,8.3125,3.0413812651491097,0.0
24.0,96,0.25,1.2,137,0.25,1.45,0.8125,0.5590169943749475,0.0
24.0,96,0.25,1.2,138,0.25,1.45,1.625,1.346291201783626,0.0
24.0,96,0.25,1.2,139,0.25,1.45,5.375,2.9261749776799064,0.0
24.0,96,0.25,1.2,140,0.25,1.45,2.0625,1.6770509831248424,0.0
24.0,96,0.25,1.2,141,0.25,1.45,12.5625,3.905124837953327,0.0
24.0,96,0.25,1.2,142,0.25,1.45,4.375,2.9261749776799064,0.0
24.0,96,0.25,1.2,143,0.25,1.45,1.4375,1.118033988749895,0.0
24.0,96,0.25,1.2,144,0.25,1.45,8.25,3.0516389039334255,0.0
24.0,96,0.25,1.2,145,0.25,1.45,1.5,1.4577379737113252,0.0
24.0,96,0.25,1.2,146,0.25,1.45,5.25,2.7613402542968153,0.0
24.0,96,0.25,1.2,147,0.25,1.45,18.8125,7.516648189186454,0.0
24.0,96,0.25,1.2,148,0.25,1.45,3.5,2.1360009363293826,0.0
24.0,96,0.25,1.2,149,0.25,1.45,11.3125,4.911720676097125,0.0
24.0,96,0.25,1.2,150,0.25,1.45,4.6875,2.3048861143232218,0.0
24.0,96,0.25,1.2,151,0.25,1.45,0.625,0.5590169943749475,0.0
24.0,96,0.25,1.2,152,0.25,1.45,27.4375,9.089829481348922,0.0
24.0,96,0.25,1.2,153,0.25,1.45,3.375,2.23606797749979,0.0
24.0,96,0.25,1.2,154,0.25,1.45,0.9375,0.7071067811865476,0.0
24.0,96,0.25,1.2,155,0.25,1.45,8.875,3.48209706929603,0.0
24.0,96,0.25,1.2,156,0.25,1.45,2.125,1.4577379737113252,0.0
24.0,96,0.25,1.2,157,0.25,1.45,3.625,1.6770509831248424,0.0
24.0,96,0.25,1.2,158,0.25,1.45,20.3125,6.5431261641512,0.0
24.0,96,0.25,1.2,159,0.25,1.45,5.5,2.57390753524675,0.0
24.0,96,0.25,1.2,160,0.25,1.45,1.6875,1.2747548783981961,0.0
24.0,96,0.25,1.2,161,0.25,1.45,1.5625,0.7905694150420949,0.0
24.0,96,0.25,1.2,162,0.25,1.45,12.25,5.522680508593631,0.0
24.0,96,0.25,1.2,163,0.25,1.45,4.6875,1.9525624189766635,0.0
24.0,96,0.25,1.2,164,0.25,1.45,5.5625,3.3634060117684275,0.0
24.0,96,0.25,1.2,165,0.25,1.45,3.5625,1.6770509831248424,0.0
24.0,96,0.25,1.2,166,0.25,1.45,9.125,4.301162633521313,0.0
24.0,96,0.25,1.2,167,0.25,1.45,12.9375,7.504165509901817,0.0
24.0,96,0.25,1.2,168,0.25,1.45,7.125,5.482928049865327,0.0
24.0,96,0.25,1.2,169,0.25,1.45,8.3125,4.138236339311712,0.0
24.0,96,0.25,1.2,170,0.25,1.45,3.9375,2.2638462845343543,0.0
24.0,96,0.25,1.2,171,0.25,1.45,5.75,3.816084380618437,0.0
24.0,96,0.25,1.2,172,0.25,1.45,1.125,0.7905694150420949,0.0
24.0,96,0.25,1.2,173,0.25,1.45,1.75,1.346291201783626,0.0
24.0,96,0.25,1.2,174,0.25,1.45,6.25,3.783186487605389,0.0
24.0,96,0.25,1.2,175,0.25,1.45,12.625,6.5,0.0
24.0,96,0.25,1.2,176,0.25,1.45,3.125,2.704163456597992,0.0
24.0,96,0.25,1.2,177,0.25,1.45,2.4375,1.6770509831248424,0.0
24.0,96,0.25,1.2,178,0.25,1.45,7.625,3.2015621187164243,0.0
24.0,96,0.25,1.2,179,0.25,1.45,11.0,5.25594901040716,0.0
24.0,96,0.25,1.2,180,0.25,1.45,3.5625,2.9261749776799064,0.0
24.0,96,0.25,1.2,181,0.25,1.45,2.0625,1.4577379737113252,0.0
24.0,96,0.25,1.2,182,0.25,1.45,4.9375,3.69120576505835,0.0
24.0,96,0.25,1.2,183,0.25,1.45,4.5625,2.358495283014151,0.0
24.0,96,0.25,1.2,184,0.25,1.45,15.75,3.952847075210474,0.0
24.0,96,0.25,1.2,185,0.25,1.45,1.25,1.0307764064044151,0.0
24.0,96,0.25,1.2,186,0.25,1.45,5.5,2.462214450449026,0.0
24.0,96,0.25,1.2,187,0.25,1.45,4.9375,3.2596012026013246,0.0
24.0,96,0.25,1.2,188,0.25,1.45,1.75,1.25,0.0
24.0,96,0.25,1.2,189,0.25,1.45,0.6875,0.7071067811865476,0.0
24.0,96,0.25,1.2,190,0.25,1.45,4.5,2.850438562747845,0.0
24.0,96,0.25,1.2,191,0.25,1.45,2.9375,1.6770509831248424,0.0
24.0,96,0.25,1.2,192,0.25,1.45,0.875,0.75,0.0
24.0,96,0.25,1.2,193,0.25,1.45,3.1875,1.4577379737113252,0.0
24.0,96,0.25,1.2,194,0.25,1.45,1.8125,1.4577379737113252,0.0
24.0,96,0.25,1.2,195,0.25,1.45,22.25,6.604922406811453,0.0
24.0,96,0.25,1.2,196,0.25,1.45,3.8125,2.850438562747845,0.0
24.0,96,0.25,1.2,197,0.25,1.45,2.5625,1.8027756377319946,0.0
24.0,96,0.25,1.2,198,0.25,1.45,12.8125,5.482928049865327,0.0
24.0,96,0.25,1.2,199,0.25,1.45,12.4375,5.385164807134504,0.0
24.0,96,0.25,1.2,200,0.25,1.45,7.1875,3.2882366094914763,0.0
24.0,96,0.25,1.2,201,0.25,1.45,8.375,3.473110997362451,0.0
24.0,96,0.25,1.2,202,0.25,1.45,7.0625,3.25,0.0
24.0,96,0.25,1.2,203,0.25,1.45,2.5,1.5206906325745548,0.0
24.0,96,0.25,1.2,204,0.25,1.45,1.6875,1.4577379737113252,0.0
24.0,96,0.25,1.2,205,0.25,1.45,23.375,7.786205751198718,0.0
24.0,96,0.25,1.2,206,0.25,1.45,4.5,2.3717082451262845,0.0
24.0,96,0.25,1.2,207,0.25,1.45,4.75,2.692582403567252,0.0
24.0,96,0.25,1.2,208,0.25,1.45,5.4375,3.2882366094914763,0.0
24.0,96,0.25,1.2,209,0.25,1.45,2.9375,1.9525624189766635,0.0
24.0,96,0.25,1.2,210,0.25,1.45,3.9375,2.9154759474226504,0.0
24.0,96,0.25,1.2,211,0.25,1.45,2.75,1.7677669529663689,0.0
24.0,96,0.25,1.2,212,0.25,1.45,6.9375,4.0697051490249265,0.0
24.0,96,0.25,1.2,213,0.25,1.45,1.0625,1.0,0.0
24.0,96,0.25,1.2,214,0.25,1.45,26.5625,7.433034373659253,0.0
24.0,96,0.25,1.2,215,0.25,1.45,11.0,4.366062299143245,0.0
24.0,96,0.25,1.2,216,0.25,1.45,4.3125,2.6575364531836625,0.0
24.0,96,0.25,1.2,217,0.25,1.45,12.8125,4.808846015417836,0.0
24.0,96,0.25,1.2,218,0.25,1.45,20.25,10.680004681646913,0.0
24.0,96,0.25,1.2,219,0.25,1.45,1.3125,1.118033988749895,0.0
24.0,96,0.25,1.2,220,0.25,1.45,6.625,3.5355339059327378,0.0
24.0,96,0.25,1.2,221,0.25,1.45,5.5,2.57390753524675,0.0
24.0,96,0.25,1.2,222,0.25,1.45,0.375,0.3535533905932738,0.0
24.0,96,0.25,1.2,223,0.25,1.45,5.375,2.462214450449026,0.0
24.0,96,0.25,1.2,224,0.25,1.45,1.1875,1.0307764064044151,0.0
24.0,96,0.25,1.2,225,0.25,1.45,2.1875,1.6007810593582121,0.0
24.0,96,0.25,1.2,226,0.25,1.45,1.3125,1.0307764064044151,0.0
24.0,96,0.25,1.2,227,0.25,1.45,1.0625,0.7905694150420949,0.0
24.0,96,0.25,1.2,228,0.25,1.45,3.75,2.1360009363293826,0.0
24.0,96,0.25,1.2,229,0.25,1.45,13.1875,6.269968101992227,0.0
24.0,96,0.25,1.2,230,0.25,1.45,8.1875,3.1622776601683795,0.0
24.0,96,0.25,1.2,231,0.25,1.45,6.125,3.69120576505835,0.0
24.0,96,0.25,1.2,232,0.25,1.45,7.0625,2.6575364531836625,0.0
24.0,96,0.25,1.2,233,0.25,1.45,0.75,0.75,0.0
24.0,96,0.25,1.2,234,0.25,1.45,5.3125,2.1360009363293826,0.0
24.0,96,0.25,1.2,235,0.25,1.45,11.0,3.816084380618437,0.0
24.0,96,0.25,1.2,236,0.25,1.45,8.125,2.850438562747845,0.0
24.0,96,0.25,1.2,237,0.25,1.45,1.0,0.9013878188659973,0.0
24.0,96,0.25,1.2,238,0.25,1.45,1.6875,1.118033988749895,0.0
24.0,96,0.25,1.2,239,0.25,1.45,4.5625,2.6100766272276377,0.0
24.0,96,0.25,1.2,240,0.25,1.45,8.9375,5.153882032022076,0.0
24.0,96,0.25,1.2,241,0.25,1.45,2.4375,1.4142135623730951,0.0
24.0,96,0.25,1.2,242,0.25,1.45,2.125,1.6007810593582121,0.0
24.0,96,0.25,1.2,243,0.25,1.45,6.5625,3.3541019662496847,0.0
24.0,96,0.25,1.2,244,0.25,1.45,1.3125,1.25,0.0
24.0,96,0.25,1.2,245,0.25,1.45,6.5625,3.816084380618437,0.0
24.0,96,0.25,1.2,246,0.25,1.45,4.3125,3.5794552658190883,0.0
24.0,96,0.25,1.2,247,0.25,1.45,24.6875,7.668930825088983,0.0
24.0,96,0.25,1.2,248,0.25,1.45,13.375,4.190763653560053,0.0
24.0,96,0.25,1.2,249,0.25,1.45,7.8125,3.400367627183861,0.0
24.0,96,0.25,1.2,250,0.25,1.45,11.0625,4.527692569068709,0.0
24.0,96,0.25,1.2,251,0.25,1.45,10.1875,4.315669125408017,0.0
24.0,96,0.25,1.2,252,0.25,1.45,2.0625,1.346291201783626,0.0
24.0,96,0.25,1.2,253,0.25,1.45,1.6875,1.5811388300841898,0.0
24.0,96,0.25,1.2,254,0.25,1.45,1.75,1.5206906325745548,0.0
24.0,96,0.25,1.2,255,0.25,1.45,5.75,2.850438562747845,0.0
24.0,96,0.25,1.2,256,0.25,1.45,2.5625,2.0,0.0
24.0,96,0.25,1.2,257,0.25,1.45,5.625,3.5355339059327378,0.0
24.0,96,0.25,1.2,258,0.25,1.45,15.9375,4.6097722286464435,0.0
24.0,96,0.25,1.2,259,0.25,1.45,10.375,5.3967582862307255,0.0
24.0,96,0.25,1.2,260,0.25,1.45,2.6875,1.5811388300841898,0.0
24.0,96,0.25,1.2,261,0.25,1.45,2.125,2.2638462845343543,0.0
24.0,96,0.25,1.2,262,0.25,1.45,1.625,1.346291201783626,0.0
24.0,96,0.25,1.2,263,0.25,1.45,4.0625,2.3048861143232218,0.0
24.0,96,0.25,1.2,264,0.25,1.45,3.0,2.0155644370746373,0.0
24.0,96,0.25,1.2,265,0.25,1.45,18.4375,9.17877987534291,0.0
24.0,96,0.25,1.2,266,0.25,1.45,5.625,5.814851674806504,0.0
24.0,96,0.25,1.2,267,0.25,1.45,22.25,7.603453162872775,0.0
24.0,96,0.25,1.2,268,0.25,1.45,6.5625,2.23606797749979,0.0
24.0,96,0.25,1.2,269,0.25,1.45,4.25,2.0615528128088303,0.0
24.0,96,0.25,1.2,270,0.25,1.45,2.1875,1.8027756377319946,0.0
24.0,96,0.25,1.2,271,0.25,1.45,6.375,4.272001872658765,0.0
24.0,96,0.25,1.2,272,0.25,1.45,12.0625,3.605551275463989,0.0
24.0,96,0.25,1.2,273,0.25,1.45,12.6875,6.504805915628844,0.0
24.0,96,0.25,1.2,274,0.25,1.45,1.8125,1.118033988749895,0.0
24.0,96,0.25,1.2,275,0.25,1.45,5.375,2.3048861143232218,0.0
24.0,96,0.25,1.2,276,0.25,1.45,2.5,1.9525624189766635,0.0
24.0,96,0.25,1.2,277,0.25,1.45,4.375,1.9039432764659772,0.0
24.0,96,0.25,1.2,278,0.25,1.45,1.25,1.0,0.0
24.0,96,0.25,1.2,279,0.25,1.45,8.0625,4.5069390943299865,0.0
24.0,96,0.25,1.2,280,0.25,1.45,9.3125,5.385164807134504,0.0
24.0,96,0.25,1.2,281,0.25,1.45,3.4375,1.8027756377319946,0.0
24.0,96,0.25,1.2,282,0.25,1.45,12.125,5.303300858899107,0.0
24.0,96,0.25,1.2,283,0.25,1.45,7.875,3.5794552658190883,0.0
24.0,96,0.25,1.2,284,0.25,1.45,9.4375,3.69120576505835,0.0
24.0,96,0.25,1.2,285,0.25,1.45,14.3125,6.800735254367722,0.0
24.0,96,0.25,1.2,286,0.25,1.45,3.5,1.9039432764659772,0.0
24.0,96,0.25,1.2,287,0.25,1.45,3.0,1.8027756377319946,0.0
24.0,96,0.25,1.2,288,0.25,1.45,7.375,3.2015621187164243,0.0
24.0,96,0.25,1.2,289,0.25,1.45,12.9375,5.482928049865327,0.0
24.0,96,0.25,1.2,290,0.25,1.45,2.8125,2.2638462845343543,0.0
24.0,96,0.25,1.2,291,0.25,1.45,0.6875,0.75,0.0
24.0,96,0.25,1.2,292,0.25,1.45,6.125,2.3717082451262845,0.0
24.0,96,0.25,1.2,293,0.25,1.45,2.3125,1.4142135623730951,0.0
24.0,96,0.25,1.2,294,0.25,1.45,7.875,3.8078865529319543,0.0
24.0,96,0.25,1.2,295,0.25,1.45,9.5,5.640257086339239,0.0
24.0,96,0.25,1.2,296,0.25,1.45,9.0625,4.373213921133975,0.0
24.0,96,0.25,1.2,297,0.25,1.45,2.8125,1.346291201783626,0.0
24.0,96,0.25,1.2,298,0.25,1.45,8.0625,3.2882366094914763,0.0
24.0,96,0.25,1.2,299,0.25,1.45,12.875,5.031152949374527,0.0
24.0,96,0.25,0.8,0,0.25,1.05,19.0,6.656763477847174,0.0
24.0,96,0.25,0.8,1,0.25,1.05,19.125,7.956915231419774,0.0
24.0,96,0.25,0.8,2,0.25,1.05,42.0625,11.71003842863037,0.0
24.0,96,0.25,0.8,3,0.25,1.05,32.125,8.620469824783333,0.0
24.0,96,0.25,0.8,4,0.25,1.05,21.4375,8.503675675847475,0.0
24.0,96,0.25,0.8,5,0.25,1.05,7.3125,2.9261749776799064,0.0
24.0,96,0.25,0.8,6,0.25,1.05,3.125,2.3048861143232218,0.0
24.0,96,0.25,0.8,7,0.25,1.05,0.625,0.5590169943749475,0.0
24.0,96,0.25,0.8,8,0.25,1.05,17.25,8.792752697534487,0.0
24.0,96,0.25,0.8,9,0.25,1.05,34.5,8.838834764831844,0.0
24.0,96,0.25,0.8,10,0.25,1.05,3.875,2.7613402542968153,0.0
24.0,96,0.25,0.8,11,0.25,1.05,28.375,5.618051263561058,0.0
24.0,96,0.25,0.8,12,0.25,1.05,14.8125,6.046693311223912,0.0
24.0,96,0.25,0.8,13,0.25,1.05,16.0,5.618051263561058,0.0
24.0,96,0.25,0.8,14,0.25,1.05,10.625,5.771698190307598,0.0
24.0,96,0.25,0.8,15,0.25,1.05,45.5625,12.730377056474016,0.0
24.0,96,0.25,0.8,16,0.25,1.05,17.3125,4.650268809434569,0.0
24.0,96,0.25,0.8,17,0.25,1.05,6.5,3.0413812651491097,0.0
24.0,96,0.25,0.8,18,0.25,1.05,11.4375,3.824264635194589,0.0
24.0,96,0.25,0.8,19,0.25,1.05,10.625,4.924428900898052,0.0
24.0,96,0.25,0.8,20,0.25,1.05,8.6875,3.640054944640259,0.0
24.0,96,0.25,0.8,21,0.25,1.05,10.75,5.062114182829147,0.0
24.0,96,0.25,0.8,22,0.25,1.05,0.8125,1.0307764064044151,0.0
24.0,96,0.25,0.8,23,0.25,1.05,5.5,4.031128874149275,0.0
24.0,96,0.25,0.8,24,0.25,1.05,3.625,1.6770509831248424,0.0
24.0,96,0.25,0.8,25,0.25,1.05,12.4375,6.791538853603062,0.0
24.0,96,0.25,0.8,26,0.25,1.05,1.8125,1.118033988749895,0.0
24.0,96,0.25,0.8,27,0.25,1.05,1.3125,1.25,0.0
24.0,96,0.25,0.8,28,0.25,1.05,2.3125,1.4577379737113252,0.0
24.0,96,0.25,0.8,29,0.25,1.05,2.4375,1.6007810593582121,0.0
24.0,96,0.25,0.8,30,0.25,1.05,3.875,2.0155644370746373,0.0
24.0,96,0.25,0.8,31,0.25,1.05,5.5625,2.3048861143232218,0.0
24.0,96,0.25,0.8,32,0.25,1.05,30.25,7.198090024443984,0.0
24.0,96,0.25,0.8,33,0.25,1.05,24.625,5.367727638395972,0.0
24.0,96,0.25,0.8,34,0.25,1.05,10.8125,3.0516389039334255,0.0
24.0,96,0.25,0.8,35,0.25,1.05,6.9375,2.462214450449026,0.0
24.0,96,0.25,0.8,36,0.25,1.05,0.8125,0.75,0.0
24.0,96,0.25,0.8,37,0.25,1.05,28.4375,11.036870027322058,0.0
24.0,96,0.25,0.8,38,0.25,1.05,3.0,1.8027756377319946,0.0
24.0,96,0.25,0.8,39,0.25,1.05,3.0,1.8027756377319946,0.0
24.0,96,0.25,0.8,40,0.25,1.05,2.4375,1.8027756377319946,0.0
24.0,96,0.25,0.8,41,0.25,1.05,6.0625,2.5,0.0
24.0,96,0.25,0.8,42,0.25,1.05,7.25,4.25,0.0
24.0,96,0.25,0.8,43,0.25,1.05,4.3125,3.020761493398643,0.0
24.0,96,0.25,0.8,44,0.25,1.05,14.0625,6.324555320336759,0.0
24.0,96,0.25,0.8,45,0.25,1.05,4.625,3.400367627183861,0.0
24.0,96,0.25,0.8,46,0.25,1.05,3.4375,2.1505813167606567,0.0
24.0,96,0.25,0.8,47,0.25,1.05,1.375,1.118033988749895,0.0
24.0,96,0.25,0.8,48,0.25,1.05,19.8125,6.754628043053148,0.0
24.0,96,0.25,0.8,49,0.25,1.05,50.375,12.300914600142544,0.0
24.0,96,0.25,0.8,50,0.25,1.05,0.6875,0.75,0.0
24.0,96,0.25,0.8,51,0.25,1.05,13.6875,3.816084380618437,0.0
24.0,96,0.25,0.8,52,0.25,1.05,4.0625,1.9039432764659772,0.0
24.0,96,0.25,0.8,53,0.25,1.05,23.4375,6.619101147436863,0.0
24.0,96,0.25,0.8,54,0.25,1.05,39.1875,7.267220926874317,0.0
24.0,96,0.25,0.8,55,0.25,1.05,50.25,12.06751838614717,0.0
24.0,96,0.25,0.8,56,0.25,1.05,70.1875,13.530059127734809,0.0
24.0,96,0.25,0.8,57,0.25,1.05,2.5,1.6770509831248424,0.0
24.0,96,0.25,0.8,58,0.25,1.05,1.3125,0.9013878188659973,0.0
24.0,96,0.25,0.8,59,0.25,1.05,26.75,7.352720584926371,0.0
24.0,96,0.25,0.8,60,0.25,1.05,17.6875,4.5069390943299865,0.0
24.0,96,0.25,0.8,61,0.25,1.05,5.25,2.5124689052802225,0.0
24.0,96,0.25,0.8,62,0.25,1.05,8.3125,3.0516389039334255,0.0
24.0,96,0.25,0.8,63,0.25,1.05,2.4375,2.1505813167606567,0.0
24.0,96,0.25,0.8,64,0.25,1.05,90.5,12.730377056474016,0.0
24.0,96,0.25,0.8,65,0.25,1.05,7.5,3.3354160160315836,0.0
24.0,96,0.25,0.8,66,0.25,1.05,26.1875,8.951256894984079,0.0
24.0,96,0.25,0.8,67,0.25,1.05,5.3125,4.0697051490249265,0.0
24.0,96,0.25,0.8,68,0.25,1.05,17.875,6.046693311223912,0.0
24.0,96,0.25,0.8,69,0.25,1.05,13.0625,8.1891696770796,0.0
24.0,96,0.25,0.8,70,0.25,1.05,17.1875,5.153882032022076,0.0
24.0,96,0.25,0.8,71,0.25,1.05,18.1875,7.0400639201643616,0.0
24.0,96,0.25,0.8,72,0.25,1.05,36.5625,11.52443057161611,0.0
24.0,96,0.25,0.8,73,0.25,1.05,4.8125,2.2638462845343543,0.0
24.0,96,0.25,0.8,74,0.25,1.05,26.1875,8.4335638967165,0.0
24.0,96,0.25,0.8,75,0.25,1.05,0.8125,0.7905694150420949,0.0
24.0,96,0.25,0.8,76,0.25,1.05,24.4375,8.620469824783333,0.0
24.0,96,0.25,0.8,77,0.25,1.05,8.375,4.2793106921559225,0.0
24.0,96,0.25,0.8,78,0.25,1.05,7.5625,3.1622776601683795,0.0
24.0,96,0.25,0.8,79,0.25,1.05,29.1875,6.363961030678928,0.0
24.0,96,0.25,0.8,80,0.25,1.05,9.8125,4.366062299143245,0.0
24.0,96,0.25,0.8,81,0.25,1.05,28.5625,11.096170510586074,0.0
24.0,96,0.25,0.8,82,0.25,1.05,1.125,0.9013878188659973,0.0
24.0,96,0.25,0.8,83,0.25,1.05,38.8125,7.810249675906654,0.0
24.0,96,0.25,0.8,84,0.25,1.05,9.5625,5.129571132170798,0.0
24.0,96,0.25,0.8,85,0.25,1.05,4.9375,3.2015621187164243,0.0
24.0,96,0.25,0.8,86,0.25,1.05,9.4375,4.257346591481601,0.0
24.0,96,0.25,0.8,87,0.25,1.05,5.75,2.7950849718747373,0.0
24.0,96,0.25,0.8,88,0.25,1.05,16.125,4.589389937671455,0.0
24.0,96,0.25,0.8,89,0.25,1.05,11.25,4.5069390943299865,0.0
24.0,96,0.25,0.8,90,0.25,1.05,34.6875,10.056092680559383,0.0
24.0,96,0.25,0.8,91,0.25,1.05,8.25,4.373213921133975,0.0
24.0,96,0.25,0.8,92,0.25,1.05,17.6875,6.427480066091221,0.0
24.0,96,0.25,0.8,93,0.25,1.05,19.75,5.482928049865327,0.0
24.0,96,0.25,0.8,94,0.25,1.05,7.4375,3.640054944640259,0.0
24.0,96,0.25,0.8,95,0.25,1.05,3.25,1.7677669529663689,0.0
24.0,96,0.25,0.8,96,0.25,1.05,2.9375,2.3048861143232218,0.0
24.0,96,0.25,0.8,97,0.25,1.05,11.8125,3.3354160160315836,0.0
24.0,96,0.25,0.8,98,0.25,1.05,0.75,0.5590169943749475,0.0
24.0,96,0.25,0.8,99,0.25,1.05,2.0625,1.346291201783626,0.0
24.0,96,0.25,0.8,100,0.25,1.05,45.0,12.747548783981962,0.0
24.0,96,0.25,0.8,101,0.25,1.05,28.375,9.100137361600648,0.0
24.0,96,0.25,0.8,102,0.25,1.05,34.9375,5.70087712549569,0.0
24.0,96,0.25,0.8,103,0.25,1.05,5.4375,3.3541019662496847,0.0
24.0,96,0.25,0.8,104,0.25,1.05,76.0,12.816005617976296,0.0
24.0,96,0.25,0.8,105,0.25,1.05,17.875,6.562202374203344,0.0
24.0,96,0.25,0.8,106,0.25,1.05,28.375,10.594810050208546,0.0
24.0,96,0.25,0.8,107,0.25,1.05,6.8125,3.020761493398643,0.0
24.0,96,0.25,0.8,108,0.25,1.05,38.25,7.267220926874317,0.0
24.0,96,0.25,0.8,109,0.25,1.05,2.3125,1.7677669529663689,0.0
24.0,96,0.25,0.8,110,0.25,1.05,6.125,3.3541019662496847,0.0
24.0,96,0.25,0.8,111,0.25,1.05,2.375,1.6007810593582121,0.0
24.0,96,0.25,0.8,112,0.25,1.05,3.6875,2.5124689052802225,0.0
24.0,96,0.25,0.8,113,0.25,1.05,52.0625,12.649110640673518,0.0
24.0,96,0.25,0.8,114,0.25,1.05,8.5,3.3541019662496847,0.0
24.0,96,0.25,0.8,115,0.25,1.05,7.625,3.3634060117684275,0.0
24.0,96,0.25,0.8,116,0.25,1.05,28.6875,9.659839543180828,0.0
24.0,96,0.25,0.8,117,0.25,1.05,15.75,8.838834764831844,0.0
24.0,96,0.25,0.8,118,0.25,1.05,16.375,6.329494450586082,0.0
24.0,96,0.25,0.8,119,0.25,1.05,13.625,4.6097722286464435,0.0
24.0,96,0.25,0.8,120,0.25,1.05,13.25,4.430011286667337,0.0
24.0,96,0.25,0.8,121,0.25,1.05,7.875,4.7762432936357,0.0
24.0,96,0.25,0.8,122,0.25,1.05,10.6875,8.59142013871979,0.0
24.0,96,0.25,0.8,123,0.25,1.05,1.0,1.0307764064044151,0.0
24.0,96,0.25,0.8,124,0.25,1.05,15.375,5.202163011671203,0.0
24.0,96,0.25,0.8,125,0.25,1.05,13.3125,4.366062299143245,0.0
24.0,96,0.25,0.8,126,0.25,1.05,14.6875,5.062114182829147,0.0
24.0,96,0.25,0.8,127,0.25,1.05,6.9375,3.5794552658190883,0.0
24.0,96,0.25,0.8,128,0.25,1.05,4.75,3.400367627183861,0.0
24.0,96,0.25,0.8,129,0.25,1.05,4.5,2.3717082451262845,0.0
24.0,96,0.25,0.8,130,0.25,1.05,2.4375,1.5206906325745548,0.0
24.0,96,0.25,0.8,131,0.25,1.05,5.125,2.4748737341529163,0.0
24.0,96,0.25,0.8,132,0.25,1.05,6.0,2.3717082451262845,0.0
24.0,96,0.25,0.8,133,0.25,1.05,4.9375,2.850438562747845,0.0
24.0,96,0.25,0.8,134,0.25,1.05,5.875,2.3717082451262845,0.0
24.0,96,0.25,0.8,135,0.25,1.05,1.875,1.4577379737113252,0.0
24.0,96,0.25,0.8,136,0.25,1.05,3.0,1.8200274723201295,0.0
24.0,96,0.25,0.8,137,0.25,1.05,16.25,6.864765108872991,0.0
24.0,96,0.25,0.8,138,0.25,1.05,28.875,10.44629120788809,0.0
24.0,96,0.25,0.8,139,0.25,1.05,0.375,0.3535533905932738,0.0
24.0,96,0.25,0.8,140,0.25,1.05,24.5,8.551315688243536,0.0
24.0,96,0.25,0.8,141,0.25,1.05,25.875,6.5,0.0
24.0,96,0.25,0.8,142,0.25,1.05,18.4375,8.492643875731515,0.0
24.0,96,0.25,0.8,143,0.25,1.05,8.3125,3.132491021535417,0.0
24.0,96,0.25,0.8,144,0.25,1.05,15.875,5.25,0.0
24.0,96,0.25,0.8,145,0.25,1.05,1.75,1.118033988749895,0.0
24.0,96,0.25,0.8,146,0.25,1.05,50.3125,11.3852975367357,0.0
24.0,96,0.25,0.8,147,0.25,1.05,3.375,2.5,0.0
24.0,96,0.25,0.8,148,0.25,1.05,8.6875,4.650268809434569,0.0
24.0,96,0.25,0.8,149,0.25,1.05,3.8125,2.3717082451262845,0.0
24.0,96,0.25,0.8,150,0.25,1.05,2.3125,1.2747548783981961,0.0
24.0,96,0.25,0.8,151,0.25,1.05,24.1875,7.721722605740251,0.0
24.0,96,0.25,0.8,152,0.25,1.05,7.375,3.7165171868296265,0.0
24.0,96,0.25,0.8,153,0.25,1.05,1.625,1.25,0.0
